PERIODO,CD_MUNICIPIO,CD_UF,SG_UF,FAIXA_CORRIGIDA,PLANO_ODONTO,POP
2022,313220,31,MG,acima de 60 anos,35,1738
2022,315180,31,MG,acima de 60 anos,2465,20670
2022,316170,31,MG,acima de 60 anos,9,741
2022,316580,31,MG,acima de 60 anos,3,345
2022,316670,31,MG,acima de 60 anos,4,1133
2022,317057,31,MG,acima de 60 anos,4,946
2022,317130,31,MG,acima de 60 anos,221,8099
2022,317140,31,MG,acima de 60 anos,2,522
2022,310550,31,MG,Inconsistente,0,0
2022,311040,31,MG,Inconsistente,0,0
2022,311680,31,MG,Inconsistente,0,0
2022,312020,31,MG,Inconsistente,0,0
2022,312430,31,MG,Inconsistente,0,0
2022,312600,31,MG,Inconsistente,0,0
2022,313560,31,MG,Inconsistente,0,0
2022,314500,31,MG,Inconsistente,0,0
2022,314587,31,MG,Inconsistente,0,0
2022,314630,31,MG,Inconsistente,0,0
2022,316230,31,MG,Inconsistente,0,0
2022,317050,31,MG,Inconsistente,0,0
2022,317170,31,MG,Inconsistente,0,0
2022,311380,31,MG,de 0 a 14 anos,2,434
2022,311455,31,MG,de 0 a 14 anos,22,1339
2022,311545,31,MG,de 0 a 14 anos,3,1346
2022,313430,31,MG,de 0 a 14 anos,10,868
2022,314160,31,MG,de 0 a 14 anos,6,1453
2022,314570,31,MG,de 0 a 14 anos,3,306
2022,315000,31,MG,de 0 a 14 anos,4,731
2022,315057,31,MG,de 0 a 14 anos,0,1518
2022,316090,31,MG,de 0 a 14 anos,110,458
2022,317115,31,MG,de 0 a 14 anos,2,733
2022,311460,31,MG,de 0 a 14 anos,3,591
2022,311535,31,MG,de 0 a 14 anos,67,832
2022,311930,31,MG,de 0 a 14 anos,36,3871
2022,312385,31,MG,de 0 a 14 anos,7,802
2022,313040,31,MG,de 0 a 14 anos,45,907
2022,313862,31,MG,de 0 a 14 anos,67,1015
2022,314130,31,MG,de 0 a 14 anos,2,558
2022,314350,31,MG,de 0 a 14 anos,13,1319
2022,314750,31,MG,de 0 a 14 anos,1,215
2022,314970,31,MG,de 0 a 14 anos,20,1487
2022,315100,31,MG,de 0 a 14 anos,105,1282
2022,316470,31,MG,de 0 a 14 anos,477,9898
2022,310380,31,MG,nada,5,158
2022,310830,31,MG,nada,35,1103
2022,313060,31,MG,nada,4,424
2022,313170,31,MG,nada,1032,7698
2022,315570,31,MG,nada,50,1012
2022,316255,31,MG,nada,3,943
2022,317115,31,MG,nada,1,369
2022,310200,31,MG,de 0 a 14 anos,30,2015
2022,312260,31,MG,de 0 a 14 anos,62,749
2022,312510,31,MG,de 0 a 14 anos,1828,4445
2022,312920,31,MG,de 0 a 14 anos,16,934
2022,313280,31,MG,de 0 a 14 anos,0,323
2022,315290,31,MG,de 0 a 14 anos,22,1146
2022,316050,31,MG,de 0 a 14 anos,0,275
2022,316520,31,MG,de 0 a 14 anos,5,1131
2022,310910,31,MG,de 15 a 29 anos,147,2449
2022,311260,31,MG,de 15 a 29 anos,116,3736
2022,311560,31,MG,de 15 a 29 anos,4,252
2022,312040,31,MG,de 15 a 29 anos,117,1258
2022,312080,31,MG,de 15 a 29 anos,33,3623
2022,313430,31,MG,de 15 a 29 anos,52,1528
2022,314150,31,MG,de 15 a 29 anos,5,1447
2022,314650,31,MG,de 15 a 29 anos,119,1891
2022,314750,31,MG,de 15 a 29 anos,4,427
2022,314795,31,MG,de 15 a 29 anos,1,1598
2022,315190,31,MG,de 15 a 29 anos,14,2044
2022,315670,31,MG,de 15 a 29 anos,5616,34452
2022,316270,31,MG,de 15 a 29 anos,31,6784
2022,311190,31,MG,de 15 a 29 anos,9,1337
2022,313330,31,MG,de 15 a 29 anos,56,5379
2022,314437,31,MG,de 15 a 29 anos,8,869
2022,314960,31,MG,de 15 a 29 anos,8,970
2022,315210,31,MG,de 15 a 29 anos,346,14512
2022,315930,31,MG,de 15 a 29 anos,19,1070
2022,316440,31,MG,de 15 a 29 anos,221,1226
2022,316720,31,MG,de 15 a 29 anos,10798,60238
2022,316760,31,MG,de 15 a 29 anos,25,4974
2022,317057,31,MG,de 15 a 29 anos,18,1522
2022,310100,31,MG,de 30 a 59 anos,50,4298
2022,312600,31,MG,de 30 a 59 anos,275,2665
2022,314290,31,MG,de 30 a 59 anos,82,8328
2022,314370,31,MG,de 30 a 59 anos,85,1243
2022,314655,31,MG,de 30 a 59 anos,17,1988
2022,315170,31,MG,de 30 a 59 anos,198,6819
2022,316730,31,MG,de 30 a 59 anos,11,893
2022,317120,31,MG,de 30 a 59 anos,9079,42199
2022,310220,31,MG,de 30 a 59 anos,9,1635
2022,311380,31,MG,de 30 a 59 anos,17,914
2022,311995,31,MG,de 30 a 59 anos,136,2471
2022,312250,31,MG,de 30 a 59 anos,48,1920
2022,312790,31,MG,de 30 a 59 anos,8,573
2022,314430,31,MG,de 30 a 59 anos,1427,15109
2022,314505,31,MG,de 30 a 59 anos,136,2552
2022,316150,31,MG,de 30 a 59 anos,122,4148
2022,316555,31,MG,de 30 a 59 anos,16,3044
2022,310620,31,MG,de 30 a 59 anos,357746,1002392
2022,312690,31,MG,de 30 a 59 anos,81,3239
2022,312980,31,MG,de 30 a 59 anos,14697,63398
2022,314915,31,MG,de 30 a 59 anos,17,3376
2022,315770,31,MG,de 30 a 59 anos,611,4681
2022,316070,31,MG,de 30 a 59 anos,2482,19107
2022,316800,31,MG,de 30 a 59 anos,153,11219
2022,310270,31,MG,acima de 60 anos,2,1220
2022,310880,31,MG,acima de 60 anos,13,891
2022,311960,31,MG,acima de 60 anos,8,459
2022,311990,31,MG,acima de 60 anos,9,793
2022,312540,31,MG,acima de 60 anos,4,710
2022,312860,31,MG,acima de 60 anos,13,674
2022,313055,31,MG,acima de 60 anos,5,729
2022,313690,31,MG,acima de 60 anos,9,1065
2022,313920,31,MG,acima de 60 anos,13,2468
2022,313980,31,MG,acima de 60 anos,7,1765
2022,315560,31,MG,acima de 60 anos,7,2824
2022,316700,31,MG,acima de 60 anos,4,278
2022,316760,31,MG,acima de 60 anos,15,1995
2022,317060,31,MG,acima de 60 anos,1,318
2022,317150,31,MG,acima de 60 anos,5,362
2022,311020,31,MG,acima de 60 anos,10,582
2022,312940,31,MG,acima de 60 anos,5,678
2022,313170,31,MG,acima de 60 anos,1051,11961
2022,313560,31,MG,acima de 60 anos,5,972
2022,313630,31,MG,acima de 60 anos,78,4499
2022,314430,31,MG,acima de 60 anos,142,5549
2022,316160,31,MG,acima de 60 anos,2,587
2022,316690,31,MG,acima de 60 anos,23,991
2022,317005,31,MG,acima de 60 anos,11,1471
2022,310950,31,MG,acima de 60 anos,22,1666
2022,311950,31,MG,acima de 60 anos,2,1210
2022,312760,31,MG,acima de 60 anos,12,1465
2022,314350,31,MG,acima de 60 anos,70,1052
2022,314890,31,MG,acima de 60 anos,11,597
2022,316295,31,MG,acima de 60 anos,148,1827
2022,316300,31,MG,acima de 60 anos,14,375
2022,316630,31,MG,acima de 60 anos,21,813
2022,310210,31,MG,Inconsistente,0,0
2022,310310,31,MG,Inconsistente,0,0
2022,310520,31,MG,Inconsistente,0,0
2022,310730,31,MG,Inconsistente,0,0
2022,310790,31,MG,Inconsistente,0,0
2022,311250,31,MG,Inconsistente,0,0
2022,312090,31,MG,Inconsistente,0,0
2022,312370,31,MG,Inconsistente,0,0
2022,313545,31,MG,Inconsistente,0,0
2022,314260,31,MG,Inconsistente,0,0
2022,314505,31,MG,Inconsistente,0,0
2022,315213,31,MG,Inconsistente,0,0
2022,316080,31,MG,Inconsistente,0,0
2022,316160,31,MG,Inconsistente,0,0
2022,316540,31,MG,Inconsistente,0,0
2022,500580,50,MS,de 0 a 14 anos,11,2669
2022,500330,50,MS,nada,59,2468
2022,500520,50,MS,de 15 a 29 anos,73,5605
2022,500640,50,MS,de 15 a 29 anos,12,1989
2022,500350,50,MS,de 30 a 59 anos,90,2010
2022,500525,50,MS,de 30 a 59 anos,127,2305
2022,500390,50,MS,de 30 a 59 anos,15,1215
2022,500720,50,MS,de 30 a 59 anos,2293,11780
2022,500400,50,MS,de 30 a 59 anos,448,4001
2022,500090,50,MS,acima de 60 anos,19,858
2022,500220,50,MS,acima de 60 anos,37,1770
2022,500240,50,MS,acima de 60 anos,80,2498
2022,500690,50,MS,acima de 60 anos,11,1229
2022,500280,50,MS,acima de 60 anos,9,532
2022,500830,50,MS,acima de 60 anos,791,10406
2022,500510,50,MS,de 0 a 14 anos,3,666
2022,500780,50,MS,de 0 a 14 anos,37,1047
2022,500520,50,MS,nada,14,2058
2022,500200,50,MS,de 15 a 29 anos,88,2758
2022,500380,50,MS,de 15 a 29 anos,82,4502
2022,500620,50,MS,de 15 a 29 anos,686,12575
2022,500730,50,MS,de 30 a 59 anos,32,1967
2022,500085,50,MS,de 30 a 59 anos,1304,3651
2022,500100,50,MS,de 30 a 59 anos,1013,9052
2022,500290,50,MS,de 30 a 59 anos,526,8429
2022,500640,50,MS,de 30 a 59 anos,42,3028
2022,500200,50,MS,Inconsistente,0,0
2022,500280,50,MS,Inconsistente,0,0
2022,510325,51,MT,de 0 a 14 anos,5,5896
2022,510622,51,MT,nada,343,2821
2022,510706,51,MT,de 0 a 14 anos,141,2662
2022,510335,51,MT,de 15 a 29 anos,285,7260
2022,510558,51,MT,de 15 a 29 anos,55,3057
2022,510835,51,MT,de 15 a 29 anos,5,795
2022,510680,51,MT,de 15 a 29 anos,17,1404
2022,510269,51,MT,de 30 a 59 anos,16,1689
2022,510558,51,MT,de 30 a 59 anos,87,4432
2022,510682,51,MT,de 30 a 59 anos,55,4158
2022,510800,51,MT,de 30 a 59 anos,182,4145
2022,510610,51,MT,de 30 a 59 anos,73,4233
2022,510730,51,MT,de 30 a 59 anos,393,6781
2022,510792,51,MT,de 30 a 59 anos,2950,27216
2022,510330,51,MT,de 30 a 59 anos,177,6620
2022,510060,51,MT,acima de 60 anos,27,412
2022,510305,51,MT,acima de 60 anos,15,803
2022,510624,51,MT,acima de 60 anos,9,475
2022,510770,51,MT,acima de 60 anos,19,2245
2022,510030,51,MT,acima de 60 anos,43,1647
2022,510840,51,MT,acima de 60 anos,899,18430
2022,510726,51,MT,Inconsistente,0,0
2022,510710,51,MT,de 0 a 14 anos,30,2901
2022,510757,51,MT,de 0 a 14 anos,2,791
2022,510010,51,MT,nada,53,461
2022,510785,51,MT,nada,22,1044
2022,510550,51,MT,de 0 a 14 anos,7,3084
2022,510625,51,MT,de 15 a 29 anos,90,5348
2022,510774,51,MT,de 30 a 59 anos,7,794
2022,510774,51,MT,acima de 60 anos,2,117
2022,510250,51,MT,acima de 60 anos,241,8367
2022,510820,51,MT,acima de 60 anos,8,580
2022,510637,51,MT,Inconsistente,0,0
2022,150812,15,PA,de 0 a 14 anos,7,10647
2022,150480,15,PA,nada,16,6421
2022,150808,15,PA,de 30 a 59 anos,381,11785
2022,150034,15,PA,de 30 a 59 anos,117,9321
2022,150200,15,PA,de 30 a 59 anos,44,6252
2022,150276,15,PA,de 30 a 59 anos,13,4218
2022,150445,15,PA,de 30 a 59 anos,29,9146
2022,150276,15,PA,acima de 60 anos,1,513
2022,150400,15,PA,acima de 60 anos,13,1511
2022,150690,15,PA,acima de 60 anos,7,551
2022,150808,15,PA,acima de 60 anos,55,2035
2022,150260,15,PA,acima de 60 anos,11,1188
2022,150290,15,PA,acima de 60 anos,10,3676
2022,150013,15,PA,acima de 60 anos,10,542
2022,150145,15,PA,acima de 60 anos,6,1529
2022,150275,15,PA,acima de 60 anos,11,2041
2022,150350,15,PA,acima de 60 anos,12,2862
2022,150548,15,PA,acima de 60 anos,14,2650
2022,150215,15,PA,Inconsistente,0,0
2022,150230,15,PA,Inconsistente,0,0
2022,150277,15,PA,Inconsistente,0,0
2022,150040,15,PA,de 0 a 14 anos,14,13275
2022,150290,15,PA,de 0 a 14 anos,12,7448
2022,150360,15,PA,de 0 a 14 anos,100,20776
2022,150611,15,PA,de 0 a 14 anos,7,2624
2022,150775,15,PA,de 0 a 14 anos,2,1058
2022,150277,15,PA,de 0 a 14 anos,84,3854
2022,150034,15,PA,nada,17,2423
2022,150530,15,PA,nada,28,8139
2022,150460,15,PA,de 0 a 14 anos,3,6639
2022,150830,15,PA,de 15 a 29 anos,21,16481
2022,150660,15,PA,de 15 a 29 anos,45,6817
2022,150690,15,PA,de 15 a 29 anos,5,1787
2022,150775,15,PA,de 15 a 29 anos,10,1511
2022,150803,15,PA,de 15 a 29 anos,21,8248
2022,150010,15,PA,de 30 a 59 anos,3949,43867
2022,150490,15,PA,de 30 a 59 anos,50,9863
2022,150610,15,PA,de 30 a 59 anos,69,3110
2022,150215,15,PA,de 30 a 59 anos,5902,9406
2022,150640,15,PA,de 30 a 59 anos,28,2718
2022,150830,15,PA,de 30 a 59 anos,40,14722
2022,150835,15,PA,acima de 60 anos,10,905
2022,150812,15,PA,acima de 60 anos,7,1729
2022,150613,15,PA,Inconsistente,0,0
2022,250150,25,PB,de 0 a 14 anos,31,3949
2022,250740,25,PB,de 0 a 14 anos,8,1238
2022,250020,25,PB,de 0 a 14 anos,2,967
2022,250300,25,PB,de 0 a 14 anos,131,4194
2022,251210,25,PB,de 0 a 14 anos,28,4869
2022,251365,25,PB,de 0 a 14 anos,0,414
2022,251690,25,PB,de 0 a 14 anos,18,2289
2022,250057,25,PB,nada,1,231
2022,250130,25,PB,nada,8,1814
2022,251060,25,PB,nada,1,234
2022,250580,25,PB,de 0 a 14 anos,0,644
2022,251060,25,PB,de 0 a 14 anos,1,455
2022,250140,25,PB,de 15 a 29 anos,51,2322
2022,251203,25,PB,de 15 a 29 anos,0,1091
2022,250523,25,PB,de 15 a 29 anos,10,1622
2022,251465,25,PB,de 15 a 29 anos,0,457
2022,251510,25,PB,de 15 a 29 anos,43,2896
2022,250010,25,PB,de 30 a 59 anos,65,2973
2022,250150,25,PB,de 30 a 59 anos,263,7131
2022,250215,25,PB,de 30 a 59 anos,353,2266
2022,250780,25,PB,de 30 a 59 anos,20,2261
2022,251530,25,PB,de 30 a 59 anos,669,17372
2022,250660,25,PB,de 30 a 59 anos,16,2077
2022,250830,25,PB,de 30 a 59 anos,306,8904
2022,251460,25,PB,de 30 a 59 anos,12,1159
2022,251100,25,PB,de 30 a 59 anos,11,1245
2022,251110,25,PB,de 30 a 59 anos,30,2532
2022,251260,25,PB,de 30 a 59 anos,6,616
2022,250180,25,PB,acima de 60 anos,492,9296
2022,251130,25,PB,acima de 60 anos,11,2107
2022,251274,25,PB,acima de 60 anos,1,426
2022,251396,25,PB,acima de 60 anos,0,492
2022,250080,25,PB,acima de 60 anos,16,2519
2022,250040,25,PB,acima de 60 anos,15,2598
2022,250280,25,PB,acima de 60 anos,13,1556
2022,250750,25,PB,acima de 60 anos,23979,76591
2022,251460,25,PB,acima de 60 anos,0,396
2022,251470,25,PB,acima de 60 anos,3,545
2022,251620,25,PB,acima de 60 anos,78,8430
2022,250355,25,PB,Inconsistente,0,0
2022,250860,25,PB,Inconsistente,0,0
2022,251455,25,PB,Inconsistente,0,0
2022,251274,25,PB,de 0 a 14 anos,3,644
2022,251276,25,PB,de 0 a 14 anos,4,723
2022,251380,25,PB,de 0 a 14 anos,1,780
2022,250660,25,PB,nada,1,465
2022,251000,25,PB,nada,0,642
2022,251540,25,PB,de 15 a 29 anos,12,3115
2022,250230,25,PB,de 30 a 59 anos,17,1860
2022,251040,25,PB,de 30 a 59 anos,11,2298
2022,251270,25,PB,de 30 a 59 anos,55,5732
2022,251398,25,PB,de 30 a 59 anos,20,1274
2022,251385,25,PB,de 30 a 59 anos,3024,951
2022,251490,25,PB,de 30 a 59 anos,21,2812
2022,250740,25,PB,acima de 60 anos,5,1069
2022,251010,25,PB,acima de 60 anos,4,1572
2022,251330,25,PB,acima de 60 anos,4,997
2022,251445,25,PB,acima de 60 anos,1,687
2022,250570,25,PB,acima de 60 anos,5,1513
2022,251720,25,PB,acima de 60 anos,1,882
2022,250020,25,PB,Inconsistente,0,0
2022,250720,25,PB,Inconsistente,0,0
2022,250740,25,PB,Inconsistente,0,0
2022,260390,26,PE,de 0 a 14 anos,55,3434
2022,261030,26,PE,de 0 a 14 anos,12,2200
2022,261190,26,PE,de 0 a 14 anos,26,4413
2022,261460,26,PE,de 0 a 14 anos,10,4699
2022,260430,26,PE,de 0 a 14 anos,2,2138
2022,261530,26,PE,de 0 a 14 anos,77,9368
2022,260250,26,PE,nada,9,649
2022,260795,26,PE,nada,4,1205
2022,261210,26,PE,nada,2,793
2022,261130,26,PE,de 0 a 14 anos,33,4396
2022,261130,26,PE,de 15 a 29 anos,147,7311
2022,260230,26,PE,de 15 a 29 anos,44,9956
2022,260345,26,PE,de 15 a 29 anos,6347,39255
2022,260140,26,PE,de 30 a 59 anos,431,13536
2022,260240,26,PE,de 30 a 59 anos,55,2810
2022,260330,26,PE,de 30 a 59 anos,15,3516
2022,260980,26,PE,de 30 a 59 anos,24,4234
2022,261245,26,PE,de 30 a 59 anos,17,4228
2022,261290,26,PE,de 30 a 59 anos,18,4722
2022,261610,26,PE,de 30 a 59 anos,17,2921
2022,260180,26,PE,de 30 a 59 anos,243,3830
2022,260640,26,PE,de 30 a 59 anos,1195,28171
2022,260730,26,PE,de 30 a 59 anos,51,8349
2022,260170,26,PE,de 30 a 59 anos,858,24952
2022,260770,26,PE,de 30 a 59 anos,122,4713
2022,261070,26,PE,de 30 a 59 anos,43077,127455
2022,261350,26,PE,de 30 a 59 anos,149,10547
2022,260060,26,PE,acima de 60 anos,14,1883
2022,260320,26,PE,acima de 60 anos,8,3131
2022,261570,26,PE,acima de 60 anos,140,2294
2022,261140,26,PE,acima de 60 anos,12,1180
2022,261200,26,PE,acima de 60 anos,6,1562
2022,261290,26,PE,acima de 60 anos,4,1492
2022,261340,26,PE,acima de 60 anos,26,1674
2022,261550,26,PE,acima de 60 anos,7,1243
2022,260120,26,PE,acima de 60 anos,236,8007
2022,260800,26,PE,acima de 60 anos,0,2028
2022,261610,26,PE,acima de 60 anos,1,1156
2022,261640,26,PE,acima de 60 anos,415,13826
2022,260770,26,PE,Inconsistente,0,0
2022,261210,26,PE,Inconsistente,0,0
2022,261070,26,PE,de 0 a 14 anos,10704,46417
2022,261160,26,PE,de 0 a 14 anos,51948,219392
2022,261320,26,PE,de 0 a 14 anos,47,4209
2022,261340,26,PE,de 0 a 14 anos,39,3848
2022,260900,26,PE,nada,5,2069
2022,261260,26,PE,de 0 a 14 anos,37,8644
2022,260410,26,PE,de 15 a 29 anos,9282,92465
2022,260610,26,PE,de 15 a 29 anos,210,8346
2022,260980,26,PE,de 15 a 29 anos,8,3964
2022,261370,26,PE,de 15 a 29 anos,3038,29458
2022,261170,26,PE,de 30 a 59 anos,69,6667
2022,260010,26,PE,de 30 a 59 anos,1680,12283
2022,260380,26,PE,acima de 60 anos,10,2374
2022,260825,26,PE,acima de 60 anos,6,1265
2022,261540,26,PE,acima de 60 anos,16,2338
2022,261245,26,PE,acima de 60 anos,5,1680
2022,261140,26,PE,Inconsistente,0,0
2022,220177,22,PI,de 0 a 14 anos,2,1341
2022,220196,22,PI,de 0 a 14 anos,4,1417
2022,220277,22,PI,de 0 a 14 anos,0,1391
2022,220345,22,PI,de 0 a 14 anos,0,1626
2022,220430,22,PI,de 0 a 14 anos,5,1974
2022,220520,22,PI,de 0 a 14 anos,12,3461
2022,220680,22,PI,de 0 a 14 anos,5,1773
2022,220700,22,PI,de 0 a 14 anos,67,6553
2022,220785,22,PI,de 0 a 14 anos,1,657
2022,221140,22,PI,de 0 a 14 anos,26,712
2022,220025,22,PI,de 0 a 14 anos,2,1157
2022,220554,22,PI,de 0 a 14 anos,3,510
2022,220320,22,PI,nada,0,1129
2022,220559,22,PI,nada,0,428
2022,220275,22,PI,de 0 a 14 anos,8,1261
2022,220327,22,PI,de 0 a 14 anos,6,1138
2022,221110,22,PI,de 0 a 14 anos,82,8395
2022,220970,22,PI,de 15 a 29 anos,9,1549
2022,220190,22,PI,de 15 a 29 anos,96,7445
2022,220253,22,PI,de 15 a 29 anos,0,1540
2022,220555,22,PI,de 15 a 29 anos,6,2295
2022,220600,22,PI,de 15 a 29 anos,8,1133
2022,220955,22,PI,de 15 a 29 anos,1,1174
2022,221130,22,PI,de 15 a 29 anos,81,5115
2022,220005,22,PI,de 30 a 59 anos,16,2318
2022,220191,22,PI,de 30 a 59 anos,7,1772
2022,221070,22,PI,de 30 a 59 anos,18,4477
2022,220554,22,PI,acima de 60 anos,2,341
2022,220700,22,PI,acima de 60 anos,14,4232
2022,220020,22,PI,acima de 60 anos,5,2117
2022,220025,22,PI,acima de 60 anos,3,941
2022,220350,22,PI,acima de 60 anos,10,2202
2022,220410,22,PI,acima de 60 anos,2,665
2022,220530,22,PI,acima de 60 anos,5,558
2022,220290,22,PI,acima de 60 anos,18,2435
2022,220665,22,PI,acima de 60 anos,2,395
2022,220890,22,PI,acima de 60 anos,4,614
2022,220970,22,PI,acima de 60 anos,4,837
2022,221060,22,PI,acima de 60 anos,18,3252
2022,220940,22,PI,Inconsistente,0,0
2022,220095,22,PI,de 0 a 14 anos,1,366
2022,220255,22,PI,nada,2,508
2022,220270,22,PI,nada,4,2791
2022,220327,22,PI,nada,4,556
2022,220770,22,PI,nada,263,12066
2022,220225,22,PI,de 0 a 14 anos,0,752
2022,220270,22,PI,de 0 a 14 anos,3,5618
2022,220770,22,PI,de 0 a 14 anos,411,25209
2022,220997,22,PI,de 15 a 29 anos,3,2176
2022,220220,22,PI,de 15 a 29 anos,156,12243
2022,220245,22,PI,de 15 a 29 anos,3,1011
2022,220945,22,PI,de 15 a 29 anos,3,559
2022,220157,22,PI,de 30 a 59 anos,4,1232
2022,220180,22,PI,de 30 a 59 anos,23,1672
2022,220300,22,PI,de 30 a 59 anos,22,2481
2022,220779,22,PI,de 30 a 59 anos,2,1261
2022,220230,22,PI,de 30 a 59 anos,52,7018
2022,221020,22,PI,de 30 a 59 anos,10,2309
2022,220027,22,PI,acima de 60 anos,0,618
2022,220196,22,PI,acima de 60 anos,2,994
2022,220177,22,PI,acima de 60 anos,2,670
2022,220710,22,PI,acima de 60 anos,0,324
2022,220800,22,PI,acima de 60 anos,76,7432
2022,220910,22,PI,acima de 60 anos,3,803
2022,220342,22,PI,Inconsistente,0,0
2022,410000,41,PR,de 0 a 14 anos,1,0
2022,410390,41,PR,de 0 a 14 anos,27,2424
2022,410470,41,PR,de 0 a 14 anos,17,2110
2022,410580,41,PR,de 0 a 14 anos,5432,38705
2022,411940,41,PR,de 0 a 14 anos,184,4085
2022,412520,41,PR,de 0 a 14 anos,1,1266
2022,410500,41,PR,de 0 a 14 anos,11,1809
2022,411155,41,PR,de 0 a 14 anos,111,1137
2022,411250,41,PR,de 0 a 14 anos,13,1759
2022,411810,41,PR,de 0 a 14 anos,155,1777
2022,411910,41,PR,de 0 a 14 anos,130,1978
2022,412280,41,PR,de 0 a 14 anos,3,708
2022,412460,41,PR,de 0 a 14 anos,6,982
2022,412560,41,PR,de 0 a 14 anos,499,7035
2022,412730,41,PR,de 0 a 14 anos,141,2383
2022,410395,41,PR,nada,1,396
2022,410465,41,PR,nada,357,1815
2022,410725,41,PR,nada,4,515
2022,410773,41,PR,nada,18,516
2022,410832,41,PR,nada,1,471
2022,411345,41,PR,nada,4,393
2022,411710,41,PR,nada,13,945
2022,412627,41,PR,nada,2,431
2022,410670,41,PR,de 0 a 14 anos,32,652
2022,410773,41,PR,de 0 a 14 anos,37,1053
2022,412300,41,PR,de 0 a 14 anos,10,2161
2022,410657,41,PR,de 15 a 29 anos,17,1076
2022,410790,41,PR,de 15 a 29 anos,236,1574
2022,410940,41,PR,de 15 a 29 anos,4746,44554
2022,411007,41,PR,de 15 a 29 anos,158,2841
2022,411020,41,PR,de 15 a 29 anos,43,2714
2022,412070,41,PR,de 15 a 29 anos,67,1711
2022,412540,41,PR,de 15 a 29 anos,13,1467
2022,410280,41,PR,de 15 a 29 anos,139,3592
2022,410645,41,PR,de 15 a 29 anos,36,1957
2022,411275,41,PR,de 15 a 29 anos,35,1845
2022,412035,41,PR,de 15 a 29 anos,15,1278
2022,410070,41,PR,de 30 a 59 anos,49,3841
2022,410120,41,PR,de 30 a 59 anos,1029,7060
2022,410620,41,PR,de 30 a 59 anos,817,6352
2022,411240,41,PR,de 30 a 59 anos,157,3665
2022,411350,41,PR,de 30 a 59 anos,117,8533
2022,411780,41,PR,de 30 a 59 anos,52,5222
2022,411965,41,PR,de 30 a 59 anos,27,1164
2022,412120,41,PR,de 30 a 59 anos,186,6665
2022,412360,41,PR,de 30 a 59 anos,6,725
2022,412470,41,PR,de 30 a 59 anos,75,4182
2022,412530,41,PR,de 30 a 59 anos,66,2326
2022,412635,41,PR,de 30 a 59 anos,22,1881
2022,412785,41,PR,de 30 a 59 anos,51,4472
2022,410500,41,PR,de 30 a 59 anos,50,3781
2022,410560,41,PR,de 30 a 59 anos,614,4417
2022,410660,41,PR,de 30 a 59 anos,254,8353
2022,410780,41,PR,de 30 a 59 anos,93,2121
2022,411100,41,PR,de 30 a 59 anos,65,2705
2022,412240,41,PR,de 30 a 59 anos,2635,24063
2022,410290,41,PR,de 30 a 59 anos,155,5822
2022,410950,41,PR,de 30 a 59 anos,52,2749
2022,410305,41,PR,acima de 60 anos,1,1131
2022,411440,41,PR,acima de 60 anos,6,1660
2022,411510,41,PR,acima de 60 anos,6,1353
2022,411729,41,PR,acima de 60 anos,3,448
2022,412500,41,PR,acima de 60 anos,15,1815
2022,412680,41,PR,acima de 60 anos,43,1652
2022,410490,41,PR,acima de 60 anos,253,6499
2022,410610,41,PR,acima de 60 anos,8,525
2022,411960,41,PR,acima de 60 anos,29,3596
2022,412370,41,PR,acima de 60 anos,14,1453
2022,412590,41,PR,acima de 60 anos,0,363
2022,411380,41,PR,acima de 60 anos,3,715
2022,412790,41,PR,acima de 60 anos,5,1117
2022,412860,41,PR,acima de 60 anos,3,1116
2022,410080,41,PR,Inconsistente,0,0
2022,411155,41,PR,Inconsistente,0,0
2022,411342,41,PR,Inconsistente,0,0
2022,412180,41,PR,Inconsistente,0,0
2022,412230,41,PR,Inconsistente,0,0
2022,412402,41,PR,Inconsistente,0,0
2022,410320,41,PR,de 0 a 14 anos,54,1048
2022,410940,41,PR,de 0 a 14 anos,1850,29127
2022,411705,41,PR,de 0 a 14 anos,6,2351
2022,411820,41,PR,de 0 a 14 anos,3308,25369
2022,412135,41,PR,de 0 a 14 anos,1,417
2022,410530,41,PR,nada,5,783
2022,412180,41,PR,nada,7,738
2022,412382,41,PR,nada,0,301
2022,410830,41,PR,de 0 a 14 anos,1341,44240
2022,411727,41,PR,de 0 a 14 anos,3,1185
2022,412740,41,PR,de 0 a 14 anos,27,2411
2022,410115,41,PR,de 15 a 29 anos,27,702
2022,410300,41,PR,de 15 a 29 anos,24,1018
2022,410302,41,PR,de 15 a 29 anos,10,649
2022,410770,41,PR,de 15 a 29 anos,35,1141
2022,411250,41,PR,de 15 a 29 anos,40,2742
2022,412130,41,PR,de 15 a 29 anos,9,870
2022,412360,41,PR,de 15 a 29 anos,8,430
2022,412380,41,PR,de 15 a 29 anos,18,3488
2022,412555,41,PR,de 15 a 29 anos,2,475
2022,410105,41,PR,de 15 a 29 anos,13,639
2022,411060,41,PR,de 15 a 29 anos,26,3427
2022,410115,41,PR,de 30 a 59 anos,53,1157
2022,411040,41,PR,de 30 a 59 anos,118,1784
2022,411330,41,PR,de 30 a 59 anos,293,11618
2022,411705,41,PR,de 30 a 59 anos,25,4088
2022,411770,41,PR,de 30 a 59 anos,1065,12494
2022,410870,41,PR,de 30 a 59 anos,72,2526
2022,410930,41,PR,de 30 a 59 anos,72,5504
2022,410570,41,PR,de 30 a 59 anos,122,6365
